5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.0, 'top_mgr': 1}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -5.3999999999999995, 'top_mgr': 3}, {'J01': 1}, {'J01': 3}, 
20.0, {'J01': -13.200000000000001, 'top_mgr': 2}, {'J01': 2}, {'J01': 4}, 
25.0, {'J01': -27.000000000000004, 'top_mgr': 0}, {'J01': 4}, {'J01': 8}, 
30.0, {'J01': -40.2, 'top_mgr': 2}, {'J01': 4}, {'J01': 9}, 
35.0, {'J01': -54.0, 'top_mgr': 2}, {'J01': 4}, {'J01': 12}, 
40.0, {'J01': -80.2, 'top_mgr': 0}, {'J01': 4}, {'J01': 14}, 
45.0, {'J01': -93.8, 'top_mgr': 6}, {'J01': 4}, {'J01': 11}, 
50.0, {'J01': -72.80000000000001, 'top_mgr': 10}, {'J01': 4}, {'J01': 8}, 
55.0, {'J01': -96.2, 'top_mgr': 10}, {'J01': 4}, {'J01': 11}, 
60.0, {'J01': -123.0, 'top_mgr': 8}, {'J01': 4}, {'J01': 12}, 
65.0, {'J01': -154.0, 'top_mgr': 6}, {'J01': 4}, {'J01': 15}, 
70.0, {'J01': -173.39999999999998, 'top_mgr': 2}, {'J01': 4}, {'J01': 17}, 
75.0, {'J01': -216.0, 'top_mgr': 1}, {'J01': 4}, {'J01': 21}, 
80.0, {'J01': -264.0, 'top_mgr': 0}, {'J01': 4}, {'J01': 25}, 
85.0, {'J01': -268.4, 'top_mgr': 7}, {'J01': 4}, {'J01': 22}, 
90.0, {'J01': -273.8, 'top_mgr': 9}, {'J01': 4}, {'J01': 18}, 
95.0, {'J01': -276.8, 'top_mgr': 7}, {'J01': 4}, {'J01': 17}, 
100.0, {'J01': -250.2, 'top_mgr': 4}, {'J01': 3}, {'J01': 16}, 
105.0, {'J01': -246.59999999999997, 'top_mgr': 4}, {'J01': 6}, {'J01': 23}, 
110.0, {'J01': -299.40000000000003, 'top_mgr': 0}, {'J01': 8}, {'J01': 35}, 
115.0, {'J01': -286.40000000000003, 'top_mgr': 2}, {'J01': 8}, {'J01': 37}, 
120.0, {'J01': -286.0, 'top_mgr': 6}, {'J01': 8}, {'J01': 35}, 
125.0, {'J01': -316.40000000000003, 'top_mgr': 4}, {'J01': 8}, {'J01': 35}, 
130.0, {'J01': -335.8, 'top_mgr': 2}, {'J01': 8}, {'J01': 35}, 
135.0, {'J01': -354.8, 'top_mgr': 3}, {'J01': 8}, {'J01': 36}, 
140.0, {'J01': -395.79999999999995, 'top_mgr': 2}, {'J01': 8}, {'J01': 38}, 
145.0, {'J01': -409.2, 'top_mgr': 4}, {'J01': 8}, {'J01': 36}, 
