5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -2.0, 'top_mgr': 0}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -14.0, 'top_mgr': 3}, {'J01': 3}, {'J01': 6}, 
20.0, {'J01': -31.0, 'top_mgr': 3}, {'J01': 4}, {'J01': 7}, 
25.0, {'J01': -27.0, 'top_mgr': 3}, {'J01': 4}, {'J01': 5}, 
30.0, {'J01': -22.2, 'top_mgr': 3}, {'J01': 3}, {'J01': 5}, 
35.0, {'J01': -22.8, 'top_mgr': 3}, {'J01': 2}, {'J01': 7}, 
40.0, {'J01': -34.2, 'top_mgr': 3}, {'J01': 3}, {'J01': 9}, 
45.0, {'J01': -52.6, 'top_mgr': 2}, {'J01': 4}, {'J01': 12}, 
50.0, {'J01': -48.4, 'top_mgr': 5}, {'J01': 5}, {'J01': 16}, 
55.0, {'J01': -58.00000000000001, 'top_mgr': 11}, {'J01': 4}, {'J01': 13}, 
60.0, {'J01': -76.80000000000001, 'top_mgr': 8}, {'J01': 4}, {'J01': 12}, 
65.0, {'J01': -105.80000000000001, 'top_mgr': 7}, {'J01': 4}, {'J01': 13}, 
70.0, {'J01': -96.2, 'top_mgr': 7}, {'J01': 4}, {'J01': 14}, 
75.0, {'J01': -130.8, 'top_mgr': 2}, {'J01': 3}, {'J01': 18}, 
80.0, {'J01': -118.60000000000001, 'top_mgr': 6}, {'J01': 5}, {'J01': 17}, 
85.0, {'J01': -93.40000000000002, 'top_mgr': 4}, {'J01': 8}, {'J01': 23}, 
90.0, {'J01': -89.2, 'top_mgr': 5}, {'J01': 7}, {'J01': 23}, 
95.0, {'J01': -72.6, 'top_mgr': 11}, {'J01': 5}, {'J01': 18}, 
100.0, {'J01': -84.6, 'top_mgr': 8}, {'J01': 4}, {'J01': 14}, 
105.0, {'J01': -70.4, 'top_mgr': 9}, {'J01': 4}, {'J01': 10}, 
110.0, {'J01': -88.4, 'top_mgr': 6}, {'J01': 4}, {'J01': 11}, 
115.0, {'J01': -73.0, 'top_mgr': 6}, {'J01': 4}, {'J01': 10}, 
120.0, {'J01': -101.40000000000002, 'top_mgr': 2}, {'J01': 3}, {'J01': 16}, 
125.0, {'J01': -138.6, 'top_mgr': 2}, {'J01': 6}, {'J01': 23}, 
130.0, {'J01': -153.8, 'top_mgr': 1}, {'J01': 8}, {'J01': 28}, 
135.0, {'J01': -113.2, 'top_mgr': 6}, {'J01': 8}, {'J01': 25}, 
140.0, {'J01': -143.0, 'top_mgr': 1}, {'J01': 8}, {'J01': 28}, 
145.0, {'J01': -195.4, 'top_mgr': 0}, {'J01': 8}, {'J01': 41}, 
150.0, {'J01': -205.6, 'top_mgr': 5}, {'J01': 7}, {'J01': 37}, 
155.0, {'J01': -208.20000000000002, 'top_mgr': 9}, {'J01': 6}, {'J01': 29}, 
160.0, {'J01': -199.8, 'top_mgr': 13}, {'J01': 5}, {'J01': 21}, 
165.0, {'J01': -229.60000000000002, 'top_mgr': 8}, {'J01': 5}, {'J01': 18}, 
170.0, {'J01': -201.6, 'top_mgr': 8}, {'J01': 5}, {'J01': 16}, 
175.0, {'J01': -174.00000000000003, 'top_mgr': 4}, {'J01': 5}, {'J01': 18}, 
180.0, {'J01': -191.00000000000003, 'top_mgr': 2}, {'J01': 5}, {'J01': 22}, 
185.0, {'J01': -187.40000000000003, 'top_mgr': 6}, {'J01': 4}, {'J01': 19}, 
190.0, {'J01': -230.00000000000003, 'top_mgr': 3}, {'J01': 3}, {'J01': 21}, 
195.0, {'J01': -229.40000000000003, 'top_mgr': 4}, {'J01': 6}, {'J01': 26}, 
200.0, {'J01': -204.6, 'top_mgr': 4}, {'J01': 8}, {'J01': 32}, 
205.0, {'J01': -227.99999999999997, 'top_mgr': 1}, {'J01': 8}, {'J01': 35}, 
210.0, {'J01': -226.0, 'top_mgr': 8}, {'J01': 7}, {'J01': 31}, 
215.0, {'J01': -198.0, 'top_mgr': 10}, {'J01': 4}, {'J01': 21}, 
