5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -1.8, 'top_mgr': 0}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -15.600000000000001, 'top_mgr': 0}, {'J01': 3}, {'J01': 7}, 
20.0, {'J01': -42.400000000000006, 'top_mgr': 0}, {'J01': 4}, {'J01': 12}, 
25.0, {'J01': -58.2, 'top_mgr': 3}, {'J01': 4}, {'J01': 10}, 
30.0, {'J01': -65.2, 'top_mgr': 5}, {'J01': 4}, {'J01': 9}, 
35.0, {'J01': -60.2, 'top_mgr': 4}, {'J01': 3}, {'J01': 8}, 
40.0, {'J01': -74.2, 'top_mgr': 3}, {'J01': 2}, {'J01': 7}, 
45.0, {'J01': -51.0, 'top_mgr': 5}, {'J01': 3}, {'J01': 7}, 
50.0, {'J01': -63.400000000000006, 'top_mgr': 2}, {'J01': 3}, {'J01': 16}, 
55.0, {'J01': -77.0, 'top_mgr': 3}, {'J01': 5}, {'J01': 24}, 
60.0, {'J01': -91.6, 'top_mgr': 5}, {'J01': 7}, {'J01': 26}, 
65.0, {'J01': -110.79999999999998, 'top_mgr': 3}, {'J01': 8}, {'J01': 31}, 
70.0, {'J01': -148.0, 'top_mgr': 2}, {'J01': 8}, {'J01': 32}, 
75.0, {'J01': -153.4, 'top_mgr': 5}, {'J01': 8}, {'J01': 32}, 
80.0, {'J01': -166.20000000000005, 'top_mgr': 8}, {'J01': 7}, {'J01': 27}, 
85.0, {'J01': -167.20000000000002, 'top_mgr': 6}, {'J01': 5}, {'J01': 23}, 
90.0, {'J01': -192.0, 'top_mgr': 5}, {'J01': 4}, {'J01': 19}, 
95.0, {'J01': -162.60000000000002, 'top_mgr': 8}, {'J01': 4}, {'J01': 13}, 
100.0, {'J01': -181.60000000000002, 'top_mgr': 4}, {'J01': 4}, {'J01': 15}, 
105.0, {'J01': -217.60000000000002, 'top_mgr': 3}, {'J01': 4}, {'J01': 19}, 
110.0, {'J01': -255.60000000000002, 'top_mgr': 6}, {'J01': 6}, {'J01': 26}, 
115.0, {'J01': -305.8, 'top_mgr': 0}, {'J01': 8}, {'J01': 32}, 
120.0, {'J01': -262.0, 'top_mgr': 3}, {'J01': 8}, {'J01': 31}, 
125.0, {'J01': -175.79999999999998, 'top_mgr': 7}, {'J01': 8}, {'J01': 28}, 
130.0, {'J01': -216.8, 'top_mgr': 1}, {'J01': 8}, {'J01': 32}, 
135.0, {'J01': -264.8, 'top_mgr': 0}, {'J01': 8}, {'J01': 36}, 
140.0, {'J01': -249.6, 'top_mgr': 7}, {'J01': 7}, {'J01': 32}, 
145.0, {'J01': -247.2, 'top_mgr': 11}, {'J01': 5}, {'J01': 25}, 
150.0, {'J01': -208.0, 'top_mgr': 8}, {'J01': 4}, {'J01': 22}, 
155.0, {'J01': -253.6, 'top_mgr': 1}, {'J01': 4}, {'J01': 27}, 
160.0, {'J01': -307.6, 'top_mgr': 0}, {'J01': 6}, {'J01': 37}, 
165.0, {'J01': -331.6, 'top_mgr': 5}, {'J01': 7}, {'J01': 38}, 
170.0, {'J01': -317.40000000000003, 'top_mgr': 12}, {'J01': 5}, {'J01': 29}, 
175.0, {'J01': -263.8, 'top_mgr': 10}, {'J01': 5}, {'J01': 24}, 
180.0, {'J01': -263.2, 'top_mgr': 6}, {'J01': 4}, {'J01': 20}, 
185.0, {'J01': -289.8, 'top_mgr': 3}, {'J01': 3}, {'J01': 21}, 
190.0, {'J01': -341.8, 'top_mgr': 0}, {'J01': 6}, {'J01': 29}, 
195.0, {'J01': -389.3999999999999, 'top_mgr': 1}, {'J01': 8}, {'J01': 34}, 
200.0, {'J01': -376.59999999999997, 'top_mgr': 2}, {'J01': 8}, {'J01': 36}, 
205.0, {'J01': -431.19999999999993, 'top_mgr': 1}, {'J01': 8}, {'J01': 39}, 
210.0, {'J01': -427.99999999999994, 'top_mgr': 2}, {'J01': 8}, {'J01': 38}, 
215.0, {'J01': -330.2, 'top_mgr': 6}, {'J01': 8}, {'J01': 33}, 
220.0, {'J01': -272.40000000000003, 'top_mgr': 4}, {'J01': 8}, {'J01': 31}, 
225.0, {'J01': -268.0, 'top_mgr': 2}, {'J01': 8}, {'J01': 33}, 
230.0, {'J01': -261.6, 'top_mgr': 6}, {'J01': 8}, {'J01': 30}, 
235.0, {'J01': -223.8, 'top_mgr': 5}, {'J01': 8}, {'J01': 30}, 
240.0, {'J01': -236.4, 'top_mgr': 3}, {'J01': 8}, {'J01': 32}, 
245.0, {'J01': -244.0, 'top_mgr': 7}, {'J01': 7}, {'J01': 27}, 
250.0, {'J01': -246.60000000000002, 'top_mgr': 9}, {'J01': 6}, {'J01': 26}, 
255.0, {'J01': -275.20000000000005, 'top_mgr': 11}, {'J01': 4}, {'J01': 22}, 
260.0, {'J01': -304.2000000000001, 'top_mgr': 7}, {'J01': 4}, {'J01': 18}, 
265.0, {'J01': -236.2, 'top_mgr': 7}, {'J01': 4}, {'J01': 16}, 
270.0, {'J01': -274.2, 'top_mgr': 5}, {'J01': 4}, {'J01': 18}, 
275.0, {'J01': -311.20000000000005, 'top_mgr': 5}, {'J01': 4}, {'J01': 19}, 
280.0, {'J01': -347.20000000000005, 'top_mgr': 6}, {'J01': 4}, {'J01': 19}, 
285.0, {'J01': -317.6, 'top_mgr': 6}, {'J01': 4}, {'J01': 18}, 
290.0, {'J01': -210.60000000000002, 'top_mgr': 6}, {'J01': 4}, {'J01': 22}, 
295.0, {'J01': -225.8, 'top_mgr': 1}, {'J01': 7}, {'J01': 30}, 
300.0, {'J01': -275.8, 'top_mgr': 0}, {'J01': 8}, {'J01': 38}, 
