5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -2.0, 'top_mgr': 0}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -14.600000000000001, 'top_mgr': 3}, {'J01': 3}, {'J01': 6}, 
20.0, {'J01': -32.800000000000004, 'top_mgr': 1}, {'J01': 4}, {'J01': 8}, 
25.0, {'J01': -48.60000000000001, 'top_mgr': 2}, {'J01': 4}, {'J01': 8}, 
30.0, {'J01': -66.0, 'top_mgr': 1}, {'J01': 4}, {'J01': 9}, 
35.0, {'J01': -64.4, 'top_mgr': 2}, {'J01': 4}, {'J01': 10}, 
40.0, {'J01': -60.6, 'top_mgr': 5}, {'J01': 4}, {'J01': 6}, 
45.0, {'J01': -80.8, 'top_mgr': 3}, {'J01': 4}, {'J01': 10}, 
50.0, {'J01': -69.8, 'top_mgr': 4}, {'J01': 3}, {'J01': 16}, 
55.0, {'J01': -97.19999999999999, 'top_mgr': 4}, {'J01': 6}, {'J01': 23}, 
60.0, {'J01': -123.19999999999999, 'top_mgr': 2}, {'J01': 8}, {'J01': 27}, 
65.0, {'J01': -162.20000000000002, 'top_mgr': 0}, {'J01': 8}, {'J01': 33}, 
70.0, {'J01': -195.20000000000002, 'top_mgr': 2}, {'J01': 8}, {'J01': 32}, 
75.0, {'J01': -189.20000000000005, 'top_mgr': 3}, {'J01': 8}, {'J01': 30}, 
80.0, {'J01': -226.80000000000004, 'top_mgr': 3}, {'J01': 8}, {'J01': 33}, 
85.0, {'J01': -270.8, 'top_mgr': 0}, {'J01': 8}, {'J01': 35}, 
90.0, {'J01': -258.20000000000005, 'top_mgr': 7}, {'J01': 7}, {'J01': 30}, 
95.0, {'J01': -187.00000000000003, 'top_mgr': 12}, {'J01': 5}, {'J01': 21}, 
100.0, {'J01': -207.40000000000003, 'top_mgr': 10}, {'J01': 4}, {'J01': 16}, 
105.0, {'J01': -238.80000000000004, 'top_mgr': 3}, {'J01': 4}, {'J01': 17}, 
110.0, {'J01': -221.4, 'top_mgr': 7}, {'J01': 4}, {'J01': 19}, 
115.0, {'J01': -188.80000000000004, 'top_mgr': 2}, {'J01': 6}, {'J01': 26}, 
120.0, {'J01': -210.4, 'top_mgr': 6}, {'J01': 6}, {'J01': 27}, 
125.0, {'J01': -235.8, 'top_mgr': 5}, {'J01': 6}, {'J01': 26}, 
130.0, {'J01': -267.40000000000003, 'top_mgr': 1}, {'J01': 7}, {'J01': 30}, 
135.0, {'J01': -315.6, 'top_mgr': 0}, {'J01': 8}, {'J01': 38}, 
140.0, {'J01': -286.8, 'top_mgr': 5}, {'J01': 8}, {'J01': 35}, 
145.0, {'J01': -328.20000000000005, 'top_mgr': 2}, {'J01': 8}, {'J01': 39}, 
150.0, {'J01': -270.6, 'top_mgr': 8}, {'J01': 7}, {'J01': 34}, 
155.0, {'J01': -279.8, 'top_mgr': 10}, {'J01': 5}, {'J01': 26}, 
