5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -1.2, 'top_mgr': 1}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -10.2, 'top_mgr': 2}, {'J01': 2}, {'J01': 4}, 
20.0, {'J01': -15.000000000000002, 'top_mgr': 2}, {'J01': 2}, {'J01': 4}, 
25.0, {'J01': -21.8, 'top_mgr': 3}, {'J01': 3}, {'J01': 6}, 
30.0, {'J01': -41.400000000000006, 'top_mgr': 1}, {'J01': 4}, {'J01': 9}, 
35.0, {'J01': -36.400000000000006, 'top_mgr': 7}, {'J01': 2}, {'J01': 7}, 
40.0, {'J01': -45.400000000000006, 'top_mgr': 5}, {'J01': 2}, {'J01': 8}, 
45.0, {'J01': -67.6, 'top_mgr': 3}, {'J01': 4}, {'J01': 14}, 
50.0, {'J01': -82.39999999999999, 'top_mgr': 5}, {'J01': 7}, {'J01': 20}, 
55.0, {'J01': -105.8, 'top_mgr': 1}, {'J01': 8}, {'J01': 27}, 
60.0, {'J01': -114.6, 'top_mgr': 5}, {'J01': 8}, {'J01': 26}, 
65.0, {'J01': -124.80000000000001, 'top_mgr': 7}, {'J01': 6}, {'J01': 24}, 
70.0, {'J01': -131.20000000000002, 'top_mgr': 5}, {'J01': 5}, {'J01': 23}, 
75.0, {'J01': -119.6, 'top_mgr': 4}, {'J01': 5}, {'J01': 25}, 
80.0, {'J01': -161.00000000000003, 'top_mgr': 0}, {'J01': 6}, {'J01': 30}, 
85.0, {'J01': -191.2, 'top_mgr': 2}, {'J01': 8}, {'J01': 32}, 
90.0, {'J01': -205.6, 'top_mgr': 4}, {'J01': 8}, {'J01': 28}, 
95.0, {'J01': -198.20000000000002, 'top_mgr': 10}, {'J01': 7}, {'J01': 25}, 
100.0, {'J01': -218.60000000000002, 'top_mgr': 8}, {'J01': 5}, {'J01': 22}, 
105.0, {'J01': -196.2, 'top_mgr': 9}, {'J01': 4}, {'J01': 17}, 
110.0, {'J01': -212.8, 'top_mgr': 5}, {'J01': 3}, {'J01': 17}, 
115.0, {'J01': -179.8, 'top_mgr': 4}, {'J01': 4}, {'J01': 21}, 
120.0, {'J01': -128.20000000000002, 'top_mgr': 6}, {'J01': 7}, {'J01': 24}, 
125.0, {'J01': -152.8, 'top_mgr': 3}, {'J01': 8}, {'J01': 28}, 
130.0, {'J01': -192.8, 'top_mgr': 0}, {'J01': 8}, {'J01': 32}, 
135.0, {'J01': -199.4, 'top_mgr': 4}, {'J01': 8}, {'J01': 31}, 
140.0, {'J01': -147.60000000000002, 'top_mgr': 10}, {'J01': 6}, {'J01': 26}, 
145.0, {'J01': -159.0, 'top_mgr': 11}, {'J01': 4}, {'J01': 20}, 
150.0, {'J01': -181.39999999999998, 'top_mgr': 8}, {'J01': 4}, {'J01': 17}, 
155.0, {'J01': -161.2, 'top_mgr': 6}, {'J01': 5}, {'J01': 16}, 
160.0, {'J01': -187.2, 'top_mgr': 6}, {'J01': 6}, {'J01': 18}, 
165.0, {'J01': -216.6, 'top_mgr': 5}, {'J01': 8}, {'J01': 22}, 
170.0, {'J01': -203.8, 'top_mgr': 7}, {'J01': 6}, {'J01': 21}, 
175.0, {'J01': -197.4, 'top_mgr': 2}, {'J01': 7}, {'J01': 28}, 
180.0, {'J01': -246.00000000000003, 'top_mgr': 1}, {'J01': 9}, {'J01': 36}, 
185.0, {'J01': -293.99999999999994, 'top_mgr': 2}, {'J01': 9}, {'J01': 40}, 
190.0, {'J01': -252.79999999999998, 'top_mgr': 5}, {'J01': 9}, {'J01': 38}, 
195.0, {'J01': -223.2, 'top_mgr': 4}, {'J01': 10}, {'J01': 38}, 
200.0, {'J01': -263.2, 'top_mgr': 4}, {'J01': 10}, {'J01': 38}, 
205.0, {'J01': -229.20000000000002, 'top_mgr': 6}, {'J01': 10}, {'J01': 37}, 
210.0, {'J01': -227.00000000000003, 'top_mgr': 5}, {'J01': 10}, {'J01': 37}, 
215.0, {'J01': -185.00000000000003, 'top_mgr': 11}, {'J01': 10}, {'J01': 29}, 
220.0, {'J01': -195.60000000000002, 'top_mgr': 11}, {'J01': 7}, {'J01': 22}, 
225.0, {'J01': -99.4, 'top_mgr': 15}, {'J01': 4}, {'J01': 11}, 
230.0, {'J01': -117.6, 'top_mgr': 8}, {'J01': 4}, {'J01': 10}, 
235.0, {'J01': -137.60000000000002, 'top_mgr': 6}, {'J01': 4}, {'J01': 10}, 
240.0, {'J01': -158.60000000000002, 'top_mgr': 6}, {'J01': 4}, {'J01': 11}, 
245.0, {'J01': -183.20000000000002, 'top_mgr': 7}, {'J01': 4}, {'J01': 13}, 
250.0, {'J01': -156.60000000000002, 'top_mgr': 6}, {'J01': 4}, {'J01': 13}, 
255.0, {'J01': -161.0, 'top_mgr': 3}, {'J01': 4}, {'J01': 13}, 
260.0, {'J01': -135.8, 'top_mgr': 5}, {'J01': 4}, {'J01': 13}, 
265.0, {'J01': -148.20000000000002, 'top_mgr': 3}, {'J01': 3}, {'J01': 18}, 
270.0, {'J01': -138.4, 'top_mgr': 4}, {'J01': 6}, {'J01': 23}, 
275.0, {'J01': -173.2, 'top_mgr': 4}, {'J01': 8}, {'J01': 28}, 
280.0, {'J01': -214.79999999999998, 'top_mgr': 0}, {'J01': 8}, {'J01': 32}, 
285.0, {'J01': -244.0, 'top_mgr': 2}, {'J01': 8}, {'J01': 35}, 
290.0, {'J01': -237.0, 'top_mgr': 4}, {'J01': 8}, {'J01': 34}, 
295.0, {'J01': -231.60000000000002, 'top_mgr': 11}, {'J01': 6}, {'J01': 28}, 
300.0, {'J01': -257.0, 'top_mgr': 8}, {'J01': 4}, {'J01': 24}, 
305.0, {'J01': -199.60000000000002, 'top_mgr': 7}, {'J01': 4}, {'J01': 20}, 
310.0, {'J01': -239.39999999999998, 'top_mgr': 1}, {'J01': 4}, {'J01': 20}, 
315.0, {'J01': -291.0, 'top_mgr': 0}, {'J01': 6}, {'J01': 27}, 
320.0, {'J01': -338.4, 'top_mgr': 2}, {'J01': 6}, {'J01': 31}, 
325.0, {'J01': -368.79999999999995, 'top_mgr': 2}, {'J01': 8}, {'J01': 37}, 
330.0, {'J01': -341.80000000000007, 'top_mgr': 4}, {'J01': 8}, {'J01': 39}, 
335.0, {'J01': -350.6, 'top_mgr': 1}, {'J01': 8}, {'J01': 44}, 
340.0, {'J01': -300.4, 'top_mgr': 12}, {'J01': 7}, {'J01': 33}, 
345.0, {'J01': -224.8, 'top_mgr': 12}, {'J01': 5}, {'J01': 23}, 
350.0, {'J01': -241.8, 'top_mgr': 9}, {'J01': 5}, {'J01': 19}, 
355.0, {'J01': -203.40000000000003, 'top_mgr': 6}, {'J01': 5}, {'J01': 15}, 
360.0, {'J01': -220.4, 'top_mgr': 2}, {'J01': 3}, {'J01': 22}, 
365.0, {'J01': -249.20000000000007, 'top_mgr': 2}, {'J01': 6}, {'J01': 28}, 
370.0, {'J01': -226.8, 'top_mgr': 4}, {'J01': 8}, {'J01': 32}, 
375.0, {'J01': -216.8, 'top_mgr': 4}, {'J01': 8}, {'J01': 31}, 
380.0, {'J01': -242.00000000000003, 'top_mgr': 4}, {'J01': 8}, {'J01': 31}, 
385.0, {'J01': -246.4, 'top_mgr': 5}, {'J01': 8}, {'J01': 30}, 
390.0, {'J01': -289.40000000000003, 'top_mgr': 0}, {'J01': 8}, {'J01': 33}, 
395.0, {'J01': -196.6, 'top_mgr': 9}, {'J01': 7}, {'J01': 29}, 
