episode,agent,decision,signal_id,reward
1,MAXWAVE,50,J01,-4858.5
1,MAXWAVE,100,J01,-9117.0
1,MAXWAVE,150,J01,-15455.0
1,MAXWAVE,200,J01,-13443.5
1,MAXWAVE,250,J01,-18540.5
1,MAXWAVE,300,J01,-26515.5
1,MAXWAVE,350,J01,-31270.0
1,MAXWAVE,400,J01,-35612.5
1,MAXWAVE,450,J01,-27004.0
1,MAXWAVE,500,J01,-29351.5
1,MAXWAVE,550,J01,-18512.5
1,MAXWAVE,600,J01,-15496.5
1,MAXWAVE,650,J01,-22304.0
1,MAXWAVE,700,J01,-45870.5
1,MAXWAVE,750,J01,-74355.0
1,MAXWAVE,800,J01,-47936.5
1,MAXWAVE,850,J01,-2532.0
1,MAXWAVE,900,J01,-6855.5
1,MAXWAVE,950,J01,-9954.0
1,MAXWAVE,1000,J01,-12736.0
1,MAXWAVE,1050,J01,-16593.0
2,MAXWAVE,50,J01,-3218.5
2,MAXWAVE,100,J01,-7667.0
2,MAXWAVE,150,J01,-12908.0
2,MAXWAVE,200,J01,-17804.0
2,MAXWAVE,250,J01,-40313.5
2,MAXWAVE,300,J01,-69096.5
2,MAXWAVE,350,J01,-97328.5
2,MAXWAVE,400,J01,-128760.0
2,MAXWAVE,450,J01,-175057.0
2,MAXWAVE,500,J01,-205525.5
2,MAXWAVE,550,J01,-234284.0
2,MAXWAVE,600,J01,-279376.5
2,MAXWAVE,650,J01,-323380.5
2,MAXWAVE,700,J01,-354594.5
2,MAXWAVE,750,J01,-405034.0
2,MAXWAVE,800,J01,-439411.0
2,MAXWAVE,850,J01,-468820.5
2,MAXWAVE,900,J01,-512938.0
2,MAXWAVE,950,J01,-541105.0
2,MAXWAVE,1000,J01,-584910.5
2,MAXWAVE,1050,J01,-640464.0
3,MAXWAVE,50,J01,-3683.5
3,MAXWAVE,100,J01,-8209.0
3,MAXWAVE,150,J01,-9081.0
3,MAXWAVE,200,J01,-10578.5
3,MAXWAVE,250,J01,-16945.5
3,MAXWAVE,300,J01,-24813.5
3,MAXWAVE,350,J01,-30100.5
3,MAXWAVE,400,J01,-32175.0
3,MAXWAVE,450,J01,-40324.5
3,MAXWAVE,500,J01,-28073.0
3,MAXWAVE,550,J01,-33526.5
3,MAXWAVE,600,J01,-13074.0
3,MAXWAVE,650,J01,-21740.0
3,MAXWAVE,700,J01,-45553.5
3,MAXWAVE,750,J01,-35731.5
3,MAXWAVE,800,J01,-39571.5
3,MAXWAVE,850,J01,-2782.5
