episode,agent,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,ped_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,bike_queue_frac,ped_queue_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
1,MPLight_MM,2932422.5,6341526.0,51146.5,47483.0,21357.0,4915.0,-84.34115,48.97479,-194.073,-0.0,0.68,0.0055,0.2896,0.0666,0.0,0.0,0.0,1080,52.6
2,MPLight_MM,3295552.0,8645587.5,32881.5,52079.0,25930.0,4313.0,-92.16415,49.82004,-183.005,-0.0,0.722,0.0027,0.315,0.0524,0.0,0.0,0.0,1080,51.9
3,MPLight_MM,3616879.5,9325566.5,31415.5,53373.0,27055.0,4305.0,-94.80516,51.13827,-222.101,-0.0,0.7188,0.0024,0.3193,0.0508,0.0,0.0,0.0,1080,52.8
4,MPLight_MM,3150712.5,13684214.0,30583.0,59264.0,34020.0,4199.0,-108.20753,54.70137,-198.255,-0.0,0.8114,0.0018,0.349,0.0431,0.0,0.0,0.0,1080,55.0
5,MPLight_MM,5171855.5,7967623.0,28344.0,53030.0,26209.0,4121.0,-93.07436,50.61392,-201.255,-0.0,0.6051,0.0022,0.3144,0.0494,0.0,0.0,0.0,1080,54.1
6,MPLight_MM,3291907.0,12321364.0,30538.0,57197.0,31569.0,4123.0,-103.15208,55.34233,-209.851,-0.0,0.7876,0.002,0.3399,0.0444,0.0,0.0,0.0,1080,54.9
7,MPLight_MM,2472865.5,1931524.5,25947.5,37008.0,12169.0,4209.0,-62.02004,36.56121,-154.915,-0.0,0.436,0.0059,0.2279,0.0788,0.0,0.0,0.0,1080,49.2
8,MPLight_MM,2788350.5,10057334.0,21971.0,53230.0,27072.0,3873.0,-93.51067,51.7866,-192.454,-0.0,0.7816,0.0017,0.3216,0.046,0.0,0.0,0.0,1080,53.0
9,MPLight_MM,2538702.5,6305790.5,21952.0,48082.0,22393.0,3809.0,-83.08599,45.91913,-177.67,-0.0,0.7112,0.0025,0.3015,0.0513,0.0,0.0,0.0,1080,52.2
10,MPLight_MM,2193862.5,900109.0,30096.5,33541.0,8313.0,4023.0,-53.75386,30.69651,-140.58,-0.0,0.2881,0.0096,0.1812,0.0877,0.0,0.0,0.0,1080,49.7
11,MPLight_MM,2348083.5,1038241.5,55546.5,35197.0,9181.0,4812.0,-57.68212,32.01916,-147.727,-0.0,0.3017,0.0161,0.1866,0.0978,0.0,0.0,0.0,1080,49.4
12,MPLight_MM,2470064.0,839518.0,23516.0,34730.0,8432.0,3990.0,-54.86559,28.99145,-142.551,-0.0,0.2519,0.0071,0.1788,0.0846,0.0,0.0,0.0,1080,50.9
13,MPLight_MM,2295786.5,1460159.0,33427.0,36263.0,10470.0,4406.0,-59.78639,34.52417,-168.517,-0.0,0.3853,0.0088,0.2047,0.0862,0.0,0.0,0.0,1080,49.8
14,MPLight_MM,2428835.5,1551934.0,41903.0,35708.0,9757.0,4315.0,-57.87794,33.484,-171.517,-0.0,0.3858,0.0104,0.196,0.0867,0.0,0.0,0.0,1080,50.3
15,MPLight_MM,2310692.0,1633339.0,38374.0,35539.0,10048.0,4266.0,-58.10578,34.96369,-167.96,-0.0,0.4101,0.0096,0.2016,0.0856,0.0,0.0,0.0,1080,49.8
16,MPLight_MM,2568621.5,1450686.0,30343.5,35501.0,9427.0,4317.0,-57.41648,32.44553,-150.795,-0.0,0.3582,0.0075,0.1914,0.0877,0.0,0.0,0.0,1080,49.0
17,MPLight_MM,2249828.5,524915.5,24593.0,31868.0,6575.0,3987.0,-50.01989,27.02106,-131.978,-0.0,0.1875,0.0088,0.155,0.094,0.0,0.0,0.0,1080,48.9
18,MPLight_MM,2108900.5,420263.0,31053.0,31246.0,5525.0,4374.0,-49.30831,27.29926,-138.512,-0.0,0.1642,0.0121,0.1343,0.1063,0.0,0.0,0.0,1080,48.6
19,MPLight_MM,1859501.5,285939.5,63989.0,29007.0,4883.0,5196.0,-48.13913,27.17122,-116.842,-0.0,0.1294,0.029,0.1249,0.1329,0.0,0.0,0.0,1080,46.6
20,MPLight_MM,1947380.0,354247.0,36721.5,29684.0,5330.0,4386.0,-47.63325,27.48084,-133.483,-0.0,0.1515,0.0157,0.1353,0.1113,0.0,0.0,0.0,1080,47.1
21,MPLight_MM,2121798.0,294825.0,72892.5,29506.0,4761.0,5266.0,-48.42656,27.81661,-124.711,-0.0,0.1184,0.0293,0.1204,0.1332,0.0,0.0,0.0,1080,46.6
